DATA_TAB_GENERALINFO	SCL_UNITID	SCL_NAME	SPORT_CODE	SPORT_NAME	ACADEMIC_YEAR	SCL_DIV_14	SCL_SUB_14	CONFNAME_14	D1_FB_CONF_14	SCL_HBCU	SCL_PRIVATE	DATA_TAB_MULTIYRRATE	MULTIYR_APR_RATE_1000_RAW	MULTIYR_APR_RATE_1000_CI	MULTIYR_APR_RATE_1000_OFFICIAL	MULTIYR_ELIG_RATE	MULTIYR_RET_RATE	MULTIYR_SQUAD_SIZE	DATA_TAB_ANNUALRATE	APR_RATE_2014_1000	ELIG_RATE_2014	RET_RATE_2014	NUM_OF_ATHLETES_2014	APR_RATE_2013_1000	ELIG_RATE_2013	RET_RATE_2013	NUM_OF_ATHLETES_2013	APR_RATE_2012_1000	ELIG_RATE_2012	RET_RATE_2012	NUM_OF_ATHLETES_2012	APR_RATE_2011_1000	ELIG_RATE_2011	RET_RATE_2011	NUM_OF_ATHLETES_2011	APR_RATE_2010_1000	ELIG_RATE_2010	RET_RATE_2010	NUM_OF_ATHLETES_2010	APR_RATE_2009_1000	ELIG_RATE_2009	RET_RATE_2009	NUM_OF_ATHLETES_2009	APR_RATE_2008_1000	ELIG_RATE_2008	RET_RATE_2008	NUM_OF_ATHLETES_2008	APR_RATE_2007_1000	ELIG_RATE_2007	RET_RATE_2007	NUM_OF_ATHLETES_2007	APR_RATE_2006_1000	ELIG_RATE_2006	RET_RATE_2006	NUM_OF_ATHLETES_2006	APR_RATE_2005_1000	ELIG_RATE_2005	RET_RATE_2005	NUM_OF_ATHLETES_2005	APR_RATE_2004_1000	ELIG_RATE_2004	RET_RATE_2004	NUM_OF_ATHLETES_2004	DATA_TAB_PUBLICAWARD	PUB_AWARD_15	PUB_AWARD_14	PUB_AWARD_13	PUB_AWARD_12	PUB_AWARD_11	PUB_AWARD_10	PUB_AWARD_09	PUB_AWARD_08	PUB_AWARD_07	PUB_AWARD_06	RAW_OR_CI
 	120883	University of the Pacific	19	Women's Basketball	2014	1	3	West Coast Conference	 	2	1	 	987	995	987	.9913043478	.9553571429	59	 	1000	1	1	15	1000	1	1	15	1000	1	.96	13	951	.9677419355	.8666666667	16	1000	1	.9615384615	13	944	1	.8888888889	14	949	.9666666667	.8965517241	15	978	.9565217391	.9565217391	12	929	.9642857143	.8928571429	15	911	.9642857143	.8571428571	14	897	.9310344828	.8620689655	15	-99	0	0	0	0	0	0	0	0	0	0	2
 	120883	University of the Pacific	17	Men's Water Polo	2014	1	3	West Coast Conference	 	2	1	 	981	993	981	.9873417722	.9620253165	43	 	1000	1	1	11	925	.95	.9	11	971	1	.9411764706	10	1000	1	1	11	952	.9523809524	.9047619048	11	914	.8965517241	.9310344828	15	975	1	.95	11	929	.9047619048	.9523809524	11	921	.8947368421	.9473684211	11	1000	1	1	9	833	.7777777778	.8888888889	11	-99	0	0	0	0	0	0	0	0	0	0	2
 	120883	University of the Pacific	2	Men's Basketball	2014	1	3	West Coast Conference	 	2	1	 	971	987	971	.9807692308	.932038835	52	 	962	.9615384615	.9615384615	13	1000	1	1	13	961	1	.92	13	962	.9615384615	.8461538462	13	927	.9642857143	.8518518519	14	960	1	.92	13	926	1	.8518518519	14	1000	1	.9615384615	13	938	.9166666667	.9583333333	12	981	.9615384615	1	13	1000	1	1	13	-99	0	0	0	0	0	0	0	1	0	1	2
 	120883	University of the Pacific	13	Men's Tennis	2014	1	3	West Coast Conference	 	2	1	 	986	996	986	1	.9722222222	41	 	1000	1	1	11	1000	1	1	10	1000	1	1	10	933	1	.8666666667	10	923	1	.8461538462	7	960	1	.9166666667	7	931	.9333333333	.9285714286	8	969	.9375	1	10	882	.9411764706	.8235294118	10	1000	1	1	9	958	1	.9166666667	7	-99	0	0	0	0	0	0	0	0	0	0	2
 	120883	University of the Pacific	29	Women's Softball	2014	1	3	West Coast Conference	 	2	1	 	1000	1000	1000	1	.9915966387	63	 	1000	1	1	15	1000	1	1	16	984	1	.9666666667	17	1000	1	1	15	964	.9642857143	.9642857143	14	953	.9375	.96875	16	1000	1	1	13	983	1	.9666666667	15	1000	1	.9615384615	13	983	1	.9666666667	15	983	1	.9666666667	15	-99	1	0	0	0	0	0	0	0	0	0	2
 	121150	Pepperdine University	16	Men's Volleyball	2014	1	3	West Coast Conference	 	2	1	 	989	998	998	1	.9565217391	23	 	1000	1	1	4	958	1	.9166666667	6	964	1	.9285714286	7	1000	1	1	6	1000	1	1	7	1000	1	1	8	1000	1	1	7	1000	1	1	8	969	1	.9375	8	1000	1	1	6	1000	1	1	6	-99	0	0	0	1	1	1	1	0	0	1	1
 	121150	Pepperdine University	21	Women's Cross Country	2014	1	3	West Coast Conference	 	2	1	 	1000	1000	1000	1	1	22	 	1000	1	1	8	1000	1	1	5	1000	1	1	4	1000	1	1	5	1000	1	1	5	912	.9411764706	.8823529412	9	967	1	.9333333333	8	1000	1	1	9	967	1	.9333333333	8	947	1	.8947368421	10	1000	1	1	10	-99	1	1	0	0	0	0	0	0	0	0	1
 	121150	Pepperdine University	31	Women's Soccer	2014	1	3	West Coast Conference	 	2	1	 	986	995	986	.9865771812	.9795918367	76	 	986	1	.972972973	19	975	.975	.9743589744	21	1000	1	1	19	985	.9705882353	.9696969697	17	962	.9756097561	.9459459459	22	989	1	.976744186	24	986	1	.9722222222	19	1000	1	1	19	988	1	.975	21	1000	1	1	20	987	1	.9743589744	20	-99	0	0	0	0	0	0	1	1	0	0	2
 	121150	Pepperdine University	35	Women's Track, Outdoor	2014	1	3	West Coast Conference	 	2	1	 	1000	1000	1000	1	1	20	 	1000	1	1	5	1000	1	1	5	1000	1	1	5	1000	1	1	5	1000	1	1	5	929	.9285714286	.9285714286	7	1000	1	1	6	1000	1	1	5	958	1	.9166666667	6	-99	-99	-99	-99	-99	-99	-99	-99	-99	1	1	0	0	0	0	0	0	0	0	1
 	121150	Pepperdine University	15	Men's Track, Outdoor	2014	1	3	West Coast Conference	 	2	1	 	962	993	993	1	.9230769231	7	 	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	938	.875	1	4	1000	1	1	5	929	.9285714286	.9285714286	7	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	1
 	121150	Pepperdine University	3	Men's Cross Country	2014	1	3	West Coast Conference	 	2	1	 	967	994	994	1	.9333333333	8	 	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	938	.875	1	4	900	.9375	.8571428571	8	929	.9285714286	.9285714286	7	-99	-99	-99	-99	955	1	.9090909091	6	938	1	.875	4	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	1
 	121150	Pepperdine University	25	Women's Golf	2014	1	3	West Coast Conference	 	2	1	 	980	995	995	.9803921569	.9803921569	26	 	1000	1	1	6	1000	1	1	6	1000	1	1	7	923	.9230769231	.9230769231	7	1000	1	1	6	1000	1	1	8	850	.9	.8	6	1000	1	1	7	1000	1	1	6	1000	1	1	7	1000	1	1	5	-99	0	0	0	0	0	0	0	1	1	1	1
 	121150	Pepperdine University	6	Men's Golf	2014	1	3	West Coast Conference	 	2	1	 	964	984	964	.9855072464	.9411764706	36	 	1000	1	1	8	1000	1	1	9	944	1	.8888888889	9	917	.9444444444	.8888888889	10	1000	1	1	7	1000	1	1	9	1000	1	1	9	1000	1	1	7	938	1	.875	8	1000	1	1	8	1000	1	1	7	-99	0	0	0	0	1	0	0	0	0	1	2
 	121150	Pepperdine University	2	Men's Basketball	2014	1	3	West Coast Conference	 	2	1	 	949	972	949	.9702970297	.9278350515	51	 	961	.9615384615	.96	13	915	.9166666667	.9130434783	12	961	1	.92	13	959	1	.9166666667	13	1000	1	1	13	938	.9166666667	.9583333333	12	809	.8333333333	.7826086957	13	854	.9166666667	.7916666667	13	981	1	.9615384615	13	917	.96	.8695652174	13	944	.9259259259	.9259259259	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	121150	Pepperdine University	32	Women's Swimming	2014	1	3	West Coast Conference	 	2	1	 	1000	1000	1000	1	1	17	 	1000	1	1	4	1000	1	1	4	-99	-99	-99	-99	1000	1	1	6	1000	1	1	12	950	.9677419355	.9310344828	16	982	1	.9642857143	14	979	.9583333333	1	13	1000	1	1	12	957	1	.9130434783	12	962	.9615384615	.9615384615	15	-99	1	1	0	0	0	0	0	0	0	0	1
 	121150	Pepperdine University	17	Men's Water Polo	2014	1	3	West Coast Conference	 	2	1	 	959	984	984	.9387755102	.9795918367	26	 	1000	1	1	5	1000	1	1	6	1000	1	1	8	857	.7857142857	.9285714286	7	1000	1	1	6	889	.9285714286	.8461538462	9	920	.9230769231	.9166666667	7	1000	1	1	8	1000	1	1	6	1000	1	1	8	1000	1	1	7	-99	0	0	0	0	0	0	0	1	1	1	1
 	121150	Pepperdine University	33	Women's Tennis	2014	1	3	West Coast Conference	 	2	1	 	1000	1000	1000	1	1	31	 	1000	1	1	8	1000	1	1	9	1000	1	1	7	1000	1	1	7	1000	1	1	9	913	1	.8181818182	8	968	1	.9333333333	8	967	1	.9333333333	8	1000	1	1	8	1000	1	1	7	1000	1	1	8	-99	1	1	0	0	0	0	0	0	1	1	2
 	121150	Pepperdine University	1	Baseball	2014	1	3	West Coast Conference	 	2	1	 	973	987	973	.992481203	.9512195122	69	 	1000	1	1	15	984	1	.9666666667	17	926	.9714285714	.8787878788	19	986	1	.9705882353	18	988	1	.9743589744	21	975	1	.9230769231	21	990	1	.9347826087	25	963	.9761904762	.9473684211	21	947	1	.8918918919	19	940	.9761904762	.9047619048	21	957	1	.914893617	24	-99	0	0	0	0	0	0	0	0	0	0	2
 	121150	Pepperdine University	13	Men's Tennis	2014	1	3	West Coast Conference	 	2	1	 	968	987	968	1	.9365079365	35	 	941	1	.8823529412	9	1000	1	1	10	1000	1	1	8	929	1	.8571428571	8	1000	1	1	8	1000	1	1	7	963	1	.9230769231	8	962	1	.9230769231	9	950	1	.9	7	958	1	.9166666667	8	1000	1	1	6	-99	0	0	0	0	0	0	0	0	0	0	2
 	121150	Pepperdine University	36	Women's Volleyball	2014	1	3	West Coast Conference	 	2	1	 	989	997	989	.9895833333	.9893617021	49	 	960	.96	.96	13	1000	1	1	12	1000	1	1	12	1000	1	1	12	1000	1	1	11	977	1	.9545454545	12	1000	1	1	12	1000	1	1	12	979	1	.9583333333	12	957	.9565217391	.9565217391	12	930	.9545454545	.9047619048	12	-99	0	1	0	0	0	0	0	0	0	0	2
 	121150	Pepperdine University	19	Women's Basketball	2014	1	3	West Coast Conference	 	2	1	 	978	990	978	.982300885	.9727272727	59	 	962	.9642857143	.96	15	983	1	.9666666667	16	1000	1	1	15	962	.9615384615	.9615384615	13	1000	1	1	14	1000	1	1	14	923	.9230769231	.9230769231	13	933	.9666666667	.9	15	1000	1	1	13	979	1	.9565217391	13	981	1	.962962963	14	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	35	Women's Track, Outdoor	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	963	977	963	.9437229437	.9650655022	123	 	966	.9661016949	.9655172414	32	986	.9710144928	.9710144928	36	947	.8958333333	.9787234043	25	945	.9272727273	.9454545455	30	903	.8461538462	.9411764706	28	913	.8653846154	.9423076923	29	989	.9772727273	.976744186	24	967	.9347826087	.9565217391	25	969	.9166666667	1	25	933	.9333333333	.9111111111	25	947	.9473684211	.9210526316	19	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	21	Women's Cross Country	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	982	995	995	.9824561404	.9824561404	29	 	967	.9333333333	1	8	1000	1	1	9	1000	1	1	5	964	1	.9285714286	7	1000	1	1	5	1000	.8333333333	1	4	-99	-99	-99	-99	944	.8888888889	.8888888889	5	923	.8461538462	1	7	1000	1	1	5	1000	1	1	5	-99	0	1	1	1	0	0	0	0	0	1	1
 	122409	San Diego State University	11	Men's Soccer	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	977	987	977	.9846153846	.9528795812	110	 	1000	1	1	29	971	.9803921569	.9615384615	27	940	.96	.9	29	989	1	.9545454545	25	948	1	.8947368421	24	953	.976744186	.9069767442	22	970	.9607843137	.94	27	990	.9807692308	.9803921569	28	969	.9591836735	.9583333333	25	950	.9607843137	.92	26	913	.9	.925	21	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	33	Women's Tennis	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	1000	1000	1000	1	1	34	 	1000	1	1	9	1000	1	1	8	1000	1	1	8	1000	1	1	9	1000	1	1	11	1000	1	1	8	938	.9375	.9375	8	1000	1	1	8	1000	1	1	8	906	1	.8125	8	1000	1	1	10	-99	1	1	1	0	0	0	0	0	0	0	2
 	122409	San Diego State University	1	Baseball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	984	993	984	.9846938776	.9574468085	104	 	980	.9803921569	.9791666667	28	990	1	.9795918367	26	990	.9807692308	.94	27	976	.9761904762	.9268292683	23	881	.862745098	.9	27	957	.9672131148	.9285714286	33	955	.9655172414	.9259259259	29	891	.8888888889	.8928571429	32	864	.8679245283	.84	30	899	.8833333333	.8813559322	33	861	.813559322	.8928571429	31	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	6	Men's Golf	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	960	981	960	.961038961	.9452054795	42	 	978	1	.9545454545	12	959	.96	.9583333333	13	929	.9333333333	.8461538462	10	964	.9285714286	1	7	964	1	.9285714286	7	1000	1	1	6	923	.9230769231	.8461538462	7	933	.9333333333	.9333333333	8	912	.8888888889	.9375	9	1000	.9473684211	1	10	1000	1	1	11	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	2	Men's Basketball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	945	969	945	.94	.93	52	 	980	.96	.96	13	960	.96	.92	13	958	.9583333333	.9583333333	13	885	.8846153846	.8846153846	13	958	.9583333333	.9583333333	12	941	.92	.9230769231	13	958	1	.9166666667	13	896	.875	.875	13	893	.9285714286	.8571428571	14	940	.92	.92	13	977	.9565217391	1	12	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	31	Women's Soccer	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	983	992	983	.9777777778	.9725274725	98	 	981	.9811320755	.9814814815	29	978	1	.9333333333	24	1000	1	1	24	959	.9189189189	.972972973	21	923	.95	.8947368421	25	1000	1	1	22	951	.9512195122	.9512195122	24	878	.8918918919	.8648648649	22	1000	1	1	24	953	1	.9069767442	25	951	.9756097561	.9268292683	23	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	32	Women's Swimming	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	996	999	996	.9912280702	.9910313901	122	 	1000	1	1	31	991	1	.9821428571	31	982	.9818181818	.9818181818	29	1000	.9827586207	1	31	953	.9433962264	.9622641509	28	894	.8958333333	.8913043478	26	932	.9459459459	.9189189189	20	974	.9473684211	1	21	957	.9428571429	.9714285714	18	948	.9655172414	.9310344828	17	944	.9722222222	.9166666667	20	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	29	Women's Softball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	993	998	993	.9927536232	.9782608696	72	 	984	1	.96875	17	1000	1	1	19	1000	1	1	18	986	.9722222222	.9444444444	18	903	.8888888889	.9166666667	18	986	.9714285714	1	18	1000	1	1	16	911	.9285714286	.8928571429	16	974	1	.9473684211	21	986	1	.9714285714	20	924	.9696969697	.8787878788	17	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	34	Women's Track, Indoor	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	966	979	966	.9419642857	.972972973	117	 	982	.9642857143	1	29	986	.9710144928	.9710144928	36	947	.8958333333	.9787234043	25	941	.9215686275	.9411764706	27	895	.8333333333	.9361702128	26	936	.8936170213	.9574468085	26	988	.976744186	.9761904762	23	943	.9090909091	.9318181818	24	966	.9090909091	1	23	936	.9230769231	.8974358974	22	927	.9268292683	.9024390244	21	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	22	Women's Rowing	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	984	991	984	.9703947368	.9769736842	160	 	983	.9772727273	.9772727273	47	988	.9647058824	.9882352941	43	986	.9855072464	.9710144928	36	976	.9516129032	.9677419355	34	968	.975308642	.961038961	43	985	.9852941176	.9701492537	36	966	.9166666667	.9827586207	31	963	.9411764706	.9705882353	37	993	.9558823529	.9852941176	38	957	.9512195122	.9634146341	44	960	.9466666667	.9733333333	44	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	25	Women's Golf	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	975	991	975	.9508196721	.9833333333	32	 	969	1	.9375	8	1000	1	1	7	970	.9411764706	1	9	938	.875	1	8	1000	1	1	8	956	.9565217391	.9545454545	12	1000	1	1	12	1000	1	1	13	1000	1	1	12	979	.9583333333	1	14	789	.7894736842	.7894736842	10	-99	0	0	0	0	0	0	1	0	0	0	2
 	122409	San Diego State University	4	Football	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	964	972	964	.9443609023	.9636913767	369	 	955	.9644970414	.9341317365	96	979	.9700598802	.9757575758	91	967	.9161676647	.9702380952	95	954	.9259259259	.9751552795	87	944	.91875	.9625	90	964	.9072847682	.9735099338	80	940	.8734177215	.9681528662	87	891	.84375	.9	87	929	.8950617284	.9320987654	87	888	.8450704225	.9090909091	80	852	.8301886792	.8742138365	84	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	37	Women's Water Polo	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	967	980	967	.9540816327	.9742268041	106	 	962	.9245283019	.9807692308	29	979	.9791666667	.9791666667	25	944	.9555555556	.9333333333	26	980	.96	1	26	971	.9615384615	.9807692308	27	964	.9285714286	1	21	988	1	.975	22	1000	.9696969697	1	19	917	.9	.9	15	1000	.962962963	.9259259259	14	923	.9230769231	.8974358974	20	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	19	Women's Basketball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	950	972	950	.9444444444	.9454545455	56	 	959	.9583333333	.92	13	948	.8965517241	1	15	950	1	.9	15	941	.92	.9615384615	13	921	.9032258065	.9375	17	968	.9677419355	.9677419355	16	1000	1	1	15	970	1	.9393939394	18	964	1	.9285714286	14	920	.96	.84	13	896	.9583333333	.8333333333	12	-99	0	0	0	0	0	0	0	0	0	0	2
 	122409	San Diego State University	13	Men's Tennis	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	969	986	969	.975	.9620253165	46	 	952	.9523809524	.9523809524	12	912	.9411764706	.8823529412	10	1000	1	1	13	1000	1	1	11	967	1	.9333333333	8	1000	.9	1	6	900	1	.8	9	964	.9285714286	1	10	967	1	.9333333333	9	966	1	.9285714286	8	962	1	.9230769231	9	-99	0	0	1	0	0	0	0	0	0	0	2
 	122409	San Diego State University	28	Women's Lacrosse	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	974	987	987	.9774011299	.9714285714	91	 	1000	1	1	33	983	.9827586207	.9827586207	30	934	.9444444444	.9230769231	28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	1
 	122409	San Diego State University	36	Women's Volleyball	2014	1	1	Mountain West Conference	Mountain West Conference	2	0	 	959	979	959	.9587628866	.9494949495	51	 	1000	1	1	13	981	1	.962962963	14	909	.8571428571	.9130434783	12	935	.9565217391	.9130434783	12	1000	1	1	11	1000	1	1	14	980	.96	1	13	1000	1	1	12	940	.92	.92	14	940	.92	.96	14	929	.9642857143	.8928571429	15	-99	0	0	0	0	1	0	0	0	0	0	2
 	122436	University of San Diego	11	Men's Soccer	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	956	974	956	.9637681159	.9338235294	77	 	985	.9705882353	.9411764706	20	938	.9696969697	.90625	19	985	.9705882353	1	18	919	.9459459459	.8918918919	20	903	.9166666667	.8888888889	20	966	1	.9285714286	17	966	1	.9310344828	18	959	1	.9189189189	21	971	1	.9411764706	18	972	.9722222222	.9722222222	21	1000	1	1	18	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	21	Women's Cross Country	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	994	999	994	1	.988372093	48	 	1000	1	1	10	971	1	.9411764706	10	1000	1	1	13	1000	1	1	15	981	1	.962962963	14	982	1	.9642857143	15	-99	-99	-99	-99	938	1	.875	4	-99	-99	-99	-99	-99	-99	-99	-99	938	1	.875	5	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	4	Football	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	964	972	964	.9610027855	.9664804469	378	 	965	.9537572254	.976744186	92	970	.9623655914	.9784946237	94	962	.9651162791	.9590643275	93	957	.9625668449	.9518716578	99	954	.9672131148	.9398907104	96	970	.9757575758	.9636363636	93	989	.9945652174	.9836065574	97	946	.9675675676	.9243243243	96	981	.9891891892	.972972973	95	956	.9583333333	.953125	103	957	.96	.9542857143	89	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	35	Women's Track, Outdoor	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	1000	1000	1000	1	1	39	 	1000	1	1	8	1000	1	1	7	1000	1	1	11	1000	1	1	13	1000	1	1	12	1000	1	1	13	-99	-99	-99	-99	938	1	.875	4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	1	1	1	1	0	0	0	0	0	0	2
 	122436	University of San Diego	19	Women's Basketball	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	996	999	996	1	.9913793103	59	 	1000	1	1	15	1000	1	1	14	1000	1	1	16	982	1	.9642857143	14	981	1	.9615384615	13	1000	1	1	14	967	1	.9333333333	15	1000	1	1	13	982	1	.9642857143	14	1000	1	1	13	932	.9545454545	.9090909091	11	-99	1	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	13	Men's Tennis	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	943	973	943	.9811320755	.9056603774	31	 	955	1	.9090909091	7	933	1	.8666666667	9	958	1	.9166666667	7	933	.9333333333	.9333333333	8	1000	1	1	6	962	1	.9230769231	8	1000	1	1	8	958	1	.9166666667	6	1000	1	1	11	875	.9166666667	.8333333333	7	964	1	.9285714286	7	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	6	Men's Golf	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	976	992	976	.9682539683	.9833333333	33	 	1000	1	1	9	1000	1	1	8	1000	1	1	8	906	.875	.9375	8	1000	1	1	8	941	1	.8823529412	9	944	.9444444444	.9444444444	10	1000	1	1	7	971	1	.9411764706	9	969	1	.9375	8	962	1	.9230769231	7	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	2	Men's Basketball	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	966	984	966	.9711538462	.9611650485	54	 	981	.9615384615	1	13	1000	1	1	14	891	.9130434783	.8695652174	13	981	1	.962962963	14	980	.96	.96	13	889	.9259259259	.8518518519	14	1000	1	1	13	962	.9615384615	.9615384615	13	1000	1	1	14	963	.962962963	.962962963	14	955	.9545454545	.9545454545	11	-99	0	0	0	0	0	0	1	0	0	0	2
 	122436	University of San Diego	1	Baseball	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	978	990	978	.9929577465	.953125	74	 	1000	1	1	19	985	1	.9666666667	19	969	.9696969697	.9375	17	957	1	.9117647059	19	921	.9705882353	.8275862069	17	976	1	.9512195122	22	931	.9565217391	.8536585366	25	907	.9210526316	.8918918919	20	973	1	.9444444444	20	986	1	.9722222222	20	905	.8918918919	.9189189189	20	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	33	Women's Tennis	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	992	999	992	1	.9838709677	34	 	1000	1	1	8	969	1	.9375	9	1000	1	1	8	1000	1	1	9	971	1	.9411764706	9	972	1	.9444444444	9	1000	1	1	9	900	.9333333333	.8666666667	9	1000	1	1	8	1000	1	1	8	969	1	.9375	8	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	31	Women's Soccer	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	975	987	975	.981595092	.9689440994	87	 	959	.972972973	.9444444444	19	987	1	.9743589744	23	989	1	.9772727273	24	964	.9523809524	.9761904762	21	974	.9473684211	1	20	1000	1	1	21	985	1	.9696969697	18	969	.96875	.96875	17	938	.90625	.96875	16	1000	1	1	15	984	1	.96875	16	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	36	Women's Volleyball	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	989	997	989	.9784946237	1	47	 	1000	1	1	12	1000	1	1	12	1000	1	1	12	952	.9047619048	1	11	1000	1	1	11	979	1	.9583333333	12	1000	1	1	13	1000	1	1	13	978	1	.9565217391	12	955	.9545454545	.9545454545	11	917	.9166666667	.9166666667	13	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	29	Women's Softball	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	992	998	992	1	.9848484848	68	 	1000	1	1	18	984	1	.96875	17	1000	1	1	15	986	1	.9705882353	18	1000	1	1	13	983	1	.9666666667	15	1000	1	1	15	984	.96875	1	16	1000	1	1	15	1000	1	1	14	1000	1	1	15	-99	0	0	0	0	0	0	1	1	1	1	2
 	122436	University of San Diego	32	Women's Swimming	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	967	985	967	.9888888889	.9444444444	47	 	955	1	.9090909091	12	978	1	.9565217391	12	1000	1	1	11	935	.9565217391	.9130434783	12	1000	1	1	17	1000	1	1	15	985	1	.96875	17	984	1	.9677419355	16	977	1	.9545454545	12	929	.9047619048	.9523809524	11	1000	1	1	13	-99	0	0	0	0	0	0	0	0	0	0	2
 	122436	University of San Diego	3	Men's Cross Country	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	968	986	968	.9743589744	.9615384615	42	 	1000	1	1	10	1000	1	1	8	906	.875	.9375	10	963	1	.9259259259	14	955	.9545454545	.9545454545	12	1000	1	1	9	-99	-99	-99	-99	-99	-99	-99	-99	929	1	.8571428571	4	-99	-99	-99	-99	1000	1	1	5	-99	0	0	0	0	0	0	0	0	0	1	2
 	122436	University of San Diego	22	Women's Rowing	2014	1	2	West Coast Conference	Pioneer Football League	2	1	 	985	993	985	.9915611814	.9787234043	124	 	991	1	.9811320755	30	984	.9841269841	.9841269841	32	977	.9848484848	.9696969697	35	991	1	.9811320755	27	985	1	.9696969697	18	984	.96875	1	16	1000	1	1	12	1000	1	1	11	1000	1	1	13	933	.8666666667	1	8	-99	-99	-99	-99	-99	0	0	0	0	0	0	0	0	0	0	2
 	122612	University of San Francisco	15	Men's Track, Outdoor	2014	1	3	West Coast Conference	 	2	1	 	987	996	987	.9914529915	.9827586207	59	 	962	.962962963	.9615384615	14	1000	1	1	13	1000	1	1	13	987	1	.9736842105	19	1000	1	1	19	1000	1	1	12	938	.9375	.9375	8	969	.9375	1	8	1000	1	1	5	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	1	0	0	0	0	0	0	1	0	2
